sample_id,created_at,psa_grade,card_title,notes,front_image,back_image
sample_20260330_015119_392043_ebay,2026-03-30T01:51:19.693539,8.0,2025-26 Topps Chrome Cooper Flagg Mavericks Rookie PSA 8 #251,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015119_392043_ebay_front.jpg,sample_20260330_015119_392043_ebay_back.jpg
sample_20260330_015119_694066_ebay,2026-03-30T01:51:19.920497,8.0,2025 TOPPS CHROME #251 COOPER FLAGG PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015119_694066_ebay_front.jpg,sample_20260330_015119_694066_ebay_back.jpg
sample_20260330_015119_920764_ebay,2026-03-30T01:51:20.126652,8.0,2025 TOPPS CHROME REFRACTOR #251 COOPER FLAGG PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015119_920764_ebay_front.jpg,sample_20260330_015119_920764_ebay_back.jpg
sample_20260330_015120_128009_ebay,2026-03-30T01:51:20.343730,8.0,2025-26 TOPPS CHROME MAGENTA REFRACTOR NIKOLA JOKIC 233/399 PSA 8 NUGGETS,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015120_128009_ebay_front.jpg,sample_20260330_015120_128009_ebay_back.jpg
sample_20260330_015120_345937_ebay,2026-03-30T01:51:20.540390,8.0,2025-26 TOPPS CHROME BLUE REFRACTOR #101 JALEN BRUNSON 20/150 PSA 8 KNICKS,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015120_345937_ebay_front.jpg,sample_20260330_015120_345937_ebay_back.jpg
sample_20260330_015120_540633_ebay,2026-03-30T01:51:20.784840,8.0,Stephen Curry 2025 Topps Chrome TRUE Orange Refractor /25 PSA 8 NM-MT #201 Steph,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015120_540633_ebay_front.jpg,sample_20260330_015120_540633_ebay_back.jpg
sample_20260330_015120_786547_ebay,2026-03-30T01:51:21.017951,8.0,VICTOR WEMBANYAMA PSA 8 2025 TOPPS CHROME SKY WRITE GOLD GEO REFRACTOR AUTO /50,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015120_786547_ebay_front.jpg,sample_20260330_015120_786547_ebay_back.jpg
sample_20260330_015121_018224_ebay,2026-03-30T01:51:21.244639,8.0,2025-26 Topps Chrome Image Variation LeBron James #127 Orange Speckle /25 PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015121_018224_ebay_front.jpg,sample_20260330_015121_018224_ebay_back.jpg
sample_20260330_015121_244913_ebay,2026-03-30T01:51:21.534457,8.0,2025 TOPPS CHROME #251 COOPER FLAGG ROOKIE RC PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015121_244913_ebay_front.jpg,sample_20260330_015121_244913_ebay_back.jpg
sample_20260330_015121_535998_ebay,2026-03-30T01:51:21.659373,8.0,2025 Cooper Flagg Topps Chrome Rookie PSA 8! Dallas Mavericks Star!,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015121_535998_ebay_front.jpg,sample_20260330_015121_535998_ebay_back.jpg
sample_20260330_015121_659628_ebay,2026-03-30T01:51:21.867313,8.0,2025 TOPPS CHROME #251 COOPER FLAGG ROOKIE RC PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015121_659628_ebay_front.jpg,sample_20260330_015121_659628_ebay_back.jpg
sample_20260330_015121_868747_ebay,2026-03-30T01:51:22.828149,8.0,2025 TOPPS CHROME BK REFRACTOR #251 COOPER FLAGG PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015121_868747_ebay_front.jpg,sample_20260330_015121_868747_ebay_back.jpg
sample_20260330_015122_828423_ebay,2026-03-30T01:51:23.219866,8.0,2025 Topps Chrome Cooper Flagg #XW-8 X's and Who's-Green Geo PSA 10 #13/99 RC🔥,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015122_828423_ebay_front.jpg,sample_20260330_015122_828423_ebay_back.jpg
sample_20260330_015123_220163_ebay,2026-03-30T01:51:23.587052,8.0,NIKOLA JOKIC Topps Chrome 2025-26 #PD-5 PATENTED Case Hit SSP DEN Nuggets PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015123_220163_ebay_front.jpg,sample_20260330_015123_220163_ebay_back.jpg
sample_20260330_015123_587328_ebay,2026-03-30T01:51:23.809485,8.0,2025 TOPPS CHROME ULTRA VIOLET #UV-13 VJ EDGECOMBE ROOKIE RC PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015123_587328_ebay_front.jpg,sample_20260330_015123_587328_ebay_back.jpg
sample_20260330_015123_809739_ebay,2026-03-30T01:51:24.006504,8.0,2025 TOPPS CHROME 285 JOHNI BROOME GOLD PULSAR 25/50 PSA 8 POP 1,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015123_809739_ebay_front.jpg,sample_20260330_015123_809739_ebay_back.jpg
sample_20260330_015124_006743_ebay,2026-03-30T01:51:24.405097,8.0,2025 TOPPS CHROME X'S & WHOA'S GOLD GEOMETRIC #XW-10 KON KNUEPPEL 12/50 PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015124_006743_ebay_front.jpg,sample_20260330_015124_006743_ebay_back.jpg
sample_20260330_015124_407752_ebay,2026-03-30T01:51:24.711921,8.0,2025-26 Topps Chrome Generation Rising GR-2 DYLAN HARPER Rookie Refractor PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015124_407752_ebay_front.jpg,sample_20260330_015124_407752_ebay_back.jpg
sample_20260330_015124_712190_ebay,2026-03-30T01:51:25.076223,8.0,2025-26 Topps Chrome X'S and Whoa's XW-8 COOPER FLAGG Rookie Refractor PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015124_712190_ebay_front.jpg,sample_20260330_015124_712190_ebay_back.jpg
sample_20260330_015125_076485_ebay,2026-03-30T01:51:25.433202,8.0,2025-26 Topps Chrome X's and Whoa's XW-8 COOPER FLAGG Rookie PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015125_076485_ebay_front.jpg,sample_20260330_015125_076485_ebay_back.jpg
sample_20260330_015125_433465_ebay,2026-03-30T01:51:25.646941,8.0,2025-26 Topps Chrome - Inspirational Cooper Flagg #IP-18 (RC) PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015125_433465_ebay_front.jpg,sample_20260330_015125_433465_ebay_back.jpg
sample_20260330_015125_649098_ebay,2026-03-30T01:51:25.866671,8.0,2025-26 Topps Chrome #271 Will Riley PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015125_649098_ebay_front.jpg,sample_20260330_015125_649098_ebay_back.jpg
sample_20260330_015125_866937_ebay,2026-03-30T01:51:26.132029,8.0,2025-26 Topps Chrome #YQ-3 VJ Edgecombe Youthquake Refractor PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015125_866937_ebay_front.jpg,sample_20260330_015125_866937_ebay_back.jpg
sample_20260330_015126_132286_ebay,2026-03-30T01:51:26.736467,8.0,2025-26 Topps Chrome #228 Stephon Castle PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015126_132286_ebay_front.jpg,sample_20260330_015126_132286_ebay_back.jpg
sample_20260330_015126_736712_ebay,2026-03-30T01:51:27.115047,8.0,2025-26 Topps Chrome #286 Adou Thiero PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015126_736712_ebay_front.jpg,sample_20260330_015126_736712_ebay_back.jpg
sample_20260330_015127_115303_ebay,2026-03-30T01:51:27.399218,8.0,2025-26 Topps Chrome #266 Yang Hansen PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015127_115303_ebay_front.jpg,sample_20260330_015127_115303_ebay_back.jpg
sample_20260330_015127_400570_ebay,2026-03-30T01:51:27.913642,8.0,2025-26 Topps Chrome #258 Egor Dëmin PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015127_400570_ebay_front.jpg,sample_20260330_015127_400570_ebay_back.jpg
sample_20260330_015127_914091_ebay,2026-03-30T01:51:28.277598,8.0,2025-26 Topps Chrome #262 Noa Essengue PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015127_914091_ebay_front.jpg,sample_20260330_015127_914091_ebay_back.jpg
sample_20260330_015128_277850_ebay,2026-03-30T01:51:28.977361,8.0,2025-26 Topps Chrome #261 Cedric Coward PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015128_277850_ebay_front.jpg,sample_20260330_015128_277850_ebay_back.jpg
sample_20260330_015128_978924_ebay,2026-03-30T01:51:29.193793,8.0,2025-26 Topps Chrome #YQ-2 Dylan Harper Youthquake Refractor PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015128_978924_ebay_front.jpg,sample_20260330_015128_978924_ebay_back.jpg
sample_20260330_015129_194170_ebay,2026-03-30T01:51:29.449233,8.0,2025-26 Topps Chrome #280 Yanic Konan Niederhäuser PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015129_194170_ebay_front.jpg,sample_20260330_015129_194170_ebay_back.jpg
sample_20260330_015129_449506_ebay,2026-03-30T01:51:29.803535,8.0,2025-26 Topps Chrome #280 Yanic Konan Niederhäuser PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015129_449506_ebay_front.jpg,sample_20260330_015129_449506_ebay_back.jpg
sample_20260330_015129_803800_ebay,2026-03-30T01:51:30.167312,8.0,2025-26 Topps Chrome #221 Victor Wembanyama PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015129_803800_ebay_front.jpg,sample_20260330_015129_803800_ebay_back.jpg
sample_20260330_015130_167587_ebay,2026-03-30T01:51:30.790238,8.0,2025-26 Topps Chrome #292 Koby Brea Prism Refractor PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015130_167587_ebay_front.jpg,sample_20260330_015130_167587_ebay_back.jpg
sample_20260330_015130_791714_ebay,2026-03-30T01:51:31.203529,8.0,2025-26 Topps Chrome #256 Tre Johnson III PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015130_791714_ebay_front.jpg,sample_20260330_015130_791714_ebay_back.jpg
sample_20260330_015131_204724_ebay,2026-03-30T01:51:31.461602,8.0,2025-26 Topps Chrome #256 Tre Johnson III PSA 8,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015131_204724_ebay_front.jpg,sample_20260330_015131_204724_ebay_back.jpg
sample_20260330_015131_461873_ebay,2026-03-30T01:51:31.900334,8.0,2025-26 Topps Chrome #YQ-5 Ace Bailey Youthquake Refractor PSA 8 POP 1,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015131_461873_ebay_front.jpg,sample_20260330_015131_461873_ebay_back.jpg
sample_20260330_015131_900836_ebay,2026-03-30T01:51:32.270535,8.0,2025-26 Topps Chrome #265 Thomas Sorber PSA 8 POP 1,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015131_900836_ebay_front.jpg,sample_20260330_015131_900836_ebay_back.jpg
sample_20260330_015132_271995_ebay,2026-03-30T01:51:33.046454,8.0,2025-26 Topps Chrome #INS-12 Dylan Harper Instinct Refractor PSA 8 POP 1,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015132_271995_ebay_front.jpg,sample_20260330_015132_271995_ebay_back.jpg
sample_20260330_015133_047749_ebay,2026-03-30T01:51:33.402558,8.0,Dylan Harper Rookie Card PSA 8 2025 Topps #202 Spurs RC,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015133_047749_ebay_front.jpg,sample_20260330_015133_047749_ebay_back.jpg
sample_20260330_015134_256029_ebay,2026-03-30T01:51:34.969313,7.0,2025 Topps Chrome # SF-7 Donovan Mitchell Sleek Finishers Blue Refractor PSA 10!,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015134_256029_ebay_front.jpg,sample_20260330_015134_256029_ebay_back.jpg
sample_20260330_015134_969557_ebay,2026-03-30T01:51:35.396557,7.0,2025 TOPPS CHROME ACTIVATORS #AC-11 COOPER FLAGG ROOKIE RC PSA 7 Pop 72,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015134_969557_ebay_front.jpg,sample_20260330_015134_969557_ebay_back.jpg
sample_20260330_015135_396813_ebay,2026-03-30T01:51:35.737855,7.0,2025 Topps Chrome Cactus Jack Reed Sheppard Rockets Rookie #7 PSA 10,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015135_396813_ebay_front.jpg,sample_20260330_015135_396813_ebay_back.jpg
sample_20260330_015135_738123_ebay,2026-03-30T01:51:36.193169,7.0,2025 Topps Chrome #228 Stephon Castle RayWave RC PSA 7 Spurs Rookie,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015135_738123_ebay_front.jpg,sample_20260330_015135_738123_ebay_back.jpg
sample_20260330_015136_193429_ebay,2026-03-30T01:51:36.538372,7.0,2025-26 Topps Chrome Glass Canvas SSP Case Hit Jayson Tatum GC-7 Celtics PSA 9,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015136_193429_ebay_front.jpg,sample_20260330_015136_193429_ebay_back.jpg
sample_20260330_015136_538651_ebay,2026-03-30T01:51:36.853985,7.0,2025-26 Topps Chrome #272 Drake Powell PSA 7,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015136_538651_ebay_front.jpg,sample_20260330_015136_538651_ebay_back.jpg
sample_20260330_015136_854267_ebay,2026-03-30T01:51:37.308513,7.0,2025-26 Topps Chrome #296 Rocco Zikarsky Prism Refractor PSA 7 POP 1,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015136_854267_ebay_front.jpg,sample_20260330_015136_854267_ebay_back.jpg
sample_20260330_015137_310156_ebay,2026-03-30T01:51:37.634136,7.0,2025-26 Topps Chrome #263 Derik Queen Prism Refractor PSA 7,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015137_310156_ebay_front.jpg,sample_20260330_015137_310156_ebay_back.jpg
sample_20260330_015137_635664_ebay,2026-03-30T01:51:38.038231,7.0,2025-26 Topps Chrome #D-13 Thomas Sorber Destiny Purple PSA 7 #/75 POP 1,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015137_635664_ebay_front.jpg,sample_20260330_015137_635664_ebay_back.jpg
sample_20260330_015138_038505_ebay,2026-03-30T01:51:38.337189,7.0,2025-26 Topps Chrome #270 Kasparas Jakučionis PSA 7 POP 1,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015138_038505_ebay_front.jpg,sample_20260330_015138_038505_ebay_back.jpg
sample_20260330_015138_337463_ebay,2026-03-30T01:51:38.788568,7.0,2025-26 Topps Chrome - Patented Jayson Tatum #PD-7 PSA 10 **(POP 1)**,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015138_337463_ebay_front.jpg,sample_20260330_015138_337463_ebay_back.jpg
sample_20260330_015138_788855_ebay,2026-03-30T01:51:39.609723,7.0,KON KNUEPPEL 2025 Topps Chrome - Instinct REFRACTOR Rookie (RC) - PSA 10 pop. 7,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015138_788855_ebay_front.jpg,sample_20260330_015138_788855_ebay_back.jpg
sample_20260330_015139_611206_ebay,2026-03-30T01:51:39.934309,7.0,"✨ 2025-26 Topps Chrome - Patented Dylan Harper #PD-17 (RC) PSA 10, POP 7 ✨",eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015139_611206_ebay_front.jpg,sample_20260330_015139_611206_ebay_back.jpg
sample_20260330_015139_934790_ebay,2026-03-30T01:51:40.605109,7.0,2025-26 Topps Chrome LeBron James #TT-7 Tall Tales Refractor PSA 9 - None Higher,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015139_934790_ebay_front.jpg,sample_20260330_015139_934790_ebay_back.jpg
sample_20260330_015140_606481_ebay,2026-03-30T01:51:41.143150,7.0,2025-26 Topps Chrome Purple Refractor 7/75 Trae Young #5 PSA 9 MINT lw9,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015140_606481_ebay_front.jpg,sample_20260330_015140_606481_ebay_back.jpg
sample_20260330_015141_144636_ebay,2026-03-30T01:51:41.588216,7.0,2025 TOPPS CHROME DESTINY GOLD GEOMETRIC #D-7 JEREMIAH FEARS 45/50 PSA 9,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015141_144636_ebay_front.jpg,sample_20260330_015141_144636_ebay_back.jpg
sample_20260330_015141_589294_ebay,2026-03-30T01:51:41.909734,7.0,Topps 2025-26 Chrome Cooper Flagg Dallas Mavericks Rookie #251 PSA 7,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015141_589294_ebay_front.jpg,sample_20260330_015141_589294_ebay_back.jpg
sample_20260330_015141_910109_ebay,2026-03-30T01:51:42.311588,7.0,2025 TOPPS SILVER PACK 1980-81 TOPPS CHROME BK GOLD NIKOLA JOKIC 46/50 PSA 7,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015141_910109_ebay_front.jpg,sample_20260330_015141_910109_ebay_back.jpg
sample_20260330_015142_311913_ebay,2026-03-30T01:51:42.636276,7.0,2025 Topps Chrome Ace Bailey Gold Speckle 50/50≈1/1 Image Variation PSA  SSSP,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015142_311913_ebay_front.jpg,sample_20260330_015142_311913_ebay_back.jpg
sample_20260330_015142_638143_ebay,2026-03-30T01:51:42.952481,7.0,2025 Topps Chrome Derrick White Purple /75 PSA 7,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015142_638143_ebay_front.jpg,sample_20260330_015142_638143_ebay_back.jpg
sample_20260330_015142_952772_ebay,2026-03-30T01:51:43.397349,7.0,Jeremiah Fears 2025-26 Topps Chrome #D-7 Destiny Rookie Green /99 PSA 10,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015142_952772_ebay_front.jpg,sample_20260330_015142_952772_ebay_back.jpg
sample_20260330_015143_398497_ebay,2026-03-30T01:51:43.982915,7.0,2025 Topps Chrome Basketball INS-7 Anthony Edwards Instinct PSA 10 Card GEM MINT,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015143_398497_ebay_front.jpg,sample_20260330_015143_398497_ebay_back.jpg
sample_20260330_015143_983162_ebay,2026-03-30T01:51:44.489316,7.0,2025-26 Topps Chrome Rasheer Fleming 7/10 /10 PSA 10 Black Geometric 💎POP 1 !,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015143_983162_ebay_front.jpg,sample_20260330_015143_983162_ebay_back.jpg
sample_20260330_015144_489585_ebay,2026-03-30T01:51:44.687469,7.0,2025 Topps Chrome Basketball #AD-6 Tre Johnson III Advisory PSA 7 NM Case Hit!,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015144_489585_ebay_front.jpg,sample_20260330_015144_489585_ebay_back.jpg
sample_20260330_015144_688504_ebay,2026-03-30T01:51:45.100787,7.0,2025 Topps Chrome - Kon Knueppel #254 (RC) PSA 7,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015144_688504_ebay_front.jpg,sample_20260330_015144_688504_ebay_back.jpg
sample_20260330_015145_101052_ebay,2026-03-30T01:51:45.449800,7.0,2025 Topps Chrome - Cooper Flagg #251 Basketball Refractor (RC) PSA 7,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015145_101052_ebay_front.jpg,sample_20260330_015145_101052_ebay_back.jpg
sample_20260330_015145_450072_ebay,2026-03-30T01:51:46.751873,7.0,Topps 2025-26 Chrome Glass Canvas Jayson Tatum GC-7 PSA 10 Boston Celtics,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015145_450072_ebay_front.jpg,sample_20260330_015145_450072_ebay_back.jpg
sample_20260330_015146_752143_ebay,2026-03-30T01:51:47.324362,7.0,2025 TOPPS CHROME TALL TALES ORANGE GEOMETRIC #TT-3 JOEL EMBIID 17/25 PSA 7,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015146_752143_ebay_front.jpg,sample_20260330_015146_752143_ebay_back.jpg
sample_20260330_015147_324890_ebay,2026-03-30T01:51:48.326084,7.0,2025 Topps Chrome Ryan Kalkbrenner X Fractor PSA 10,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015147_324890_ebay_front.jpg,sample_20260330_015147_324890_ebay_back.jpg
sample_20260330_015148_326355_ebay,2026-03-30T01:51:49.234639,7.0,2025 TOPPS CHROME GO TIME PURPLE REFRACTOR #GT-11 VICTOR WEMBANYAMA 7/75 PSA 10,eBay auto-import. Query: 2025 topps chrome basketball psa,sample_20260330_015148_326355_ebay_front.jpg,sample_20260330_015148_326355_ebay_back.jpg
